reference_id,source_id,population_type,population,context,monitor,year,club,metric_native,metric,value,source_unit,canonical_value,canonical_unit,value_type,confidence,citation_urls,notes
904276354284c3d45503f1a6,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,5-iron,launch angle,launch_angle,11.9,deg,0.20769418098732523,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
a2420a042711f47fb9f3fa5f,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,5-iron,spin rate,spin_rate,5280.0,rpm,552.9203070318035,rad/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
0adefc682eb12dc6c35a3c71,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,5-iron,max height,apex_height,30.0,m,30.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
f7e58bdc5ace61320c2d47b7,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,5-iron,land angle,descent_angle,50.0,deg,0.8726646259971648,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
eb8719c42d7f13c403428f1a,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,5-iron,carry,carry_distance,182.0,m,182.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
36566b19b2c08559199b1882,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,club speed,club_speed,94.0,mph,42.02176,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
95096b2a44e7c6df9df69a88,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,attack angle,attack_angle,-3.7,deg,-0.0645771823237902,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
7649c70a77f1c06252e467a1,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,ball speed,ball_speed,130.0,mph,58.1152,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
731249efbc96a31d58affb85,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,smash factor,smash_factor,1.39,1,1.39,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
d51520631475059f0800cabd,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,launch angle,launch_angle,14.0,deg,0.24434609527920614,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
ff742d5c12f2a4da4b287b24,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,spin rate,spin_rate,6204.0,rpm,649.6813607623692,rad/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
8a86e3abfe4d7178de078e8f,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,max height,apex_height,29.0,m,29.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
32d7414a0afd37cd1ef4cdbd,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,land angle,descent_angle,50.0,deg,0.8726646259971648,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
77d0866830b2e20a5f6f9204,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,carry,carry_distance,172.0,m,172.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
ad4110e1c8dd12f929314aa1,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,club speed,club_speed,92.0,mph,41.12768,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
0c80ab5034ca829a14e9c3c9,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,attack angle,attack_angle,-3.9,deg,-0.06806784082777885,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
07a72beab6afa4d37b0fff0a,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,ball speed,ball_speed,123.0,mph,54.98592,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
46ba688460c157cfb6855655,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,smash factor,smash_factor,1.34,1,1.34,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
17cb46b32478fa92bc15364f,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,launch angle,launch_angle,16.1,deg,0.28099800957108706,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
f86a84e69aba72abb7487a76,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,spin rate,spin_rate,7124.0,rpm,746.0235354724562,rad/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
487ff813816d39dc6406fc20,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,max height,apex_height,31.0,m,31.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
845eceb852a2ca44dac9345a,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,land angle,descent_angle,51.0,deg,0.8901179185171081,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
d5c32584dad12a875bb8afa9,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,carry,carry_distance,161.0,m,161.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
48086335f6819c625ea35882,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,club speed,club_speed,89.0,mph,39.78656,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
6fda5bfc9718b1832b65f713,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,attack angle,attack_angle,-4.2,deg,-0.07330382858376185,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
df45dcabb4553bf983e6b9d7,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,ball speed,ball_speed,118.0,mph,52.75072,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
e8687785f1cf3a230a7deffc,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,smash factor,smash_factor,1.33,1,1.33,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
fdf2899f90103ed3c3c8c473,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,launch angle,launch_angle,17.8,deg,0.31066860685499065,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
adf6c6418397b27e06a354a8,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,spin rate,spin_rate,8078.0,rpm,845.9261818566116,rad/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
39f57a61e46f8a94bc28aaef,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,max height,apex_height,30.0,m,30.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
6a48ee4c7b71a574569db4af,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,land angle,descent_angle,51.0,deg,0.8901179185171081,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
5a3ba1ec2b4a47ea99ca8c2b,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,carry,carry_distance,150.0,m,150.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
6995ec9469c92972566fbb71,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,club speed,club_speed,87.0,mph,38.89248,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
da9192507a823466b9354309,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,attack angle,attack_angle,-4.3,deg,-0.07504915783575616,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
19a6864b7b5c82c7e5b821d5,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,ball speed,ball_speed,112.0,mph,50.06848,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
467387e620cc714e27ba9826,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,smash factor,smash_factor,1.29,1,1.29,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
e54096751646a0008f163ca9,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,launch angle,launch_angle,20.0,deg,0.3490658503988659,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
7faa63f783a686ec5c71fcf9,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,spin rate,spin_rate,8793.0,rpm,920.8008067671683,rad/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
8fffaf62690272ed4c63950b,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,max height,apex_height,29.0,m,29.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
992ce1277b923b97e3bf139a,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,land angle,descent_angle,52.0,deg,0.9075712110370514,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
d8c56c45d6319d7b06725f95,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,carry,carry_distance,139.0,m,139.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
9dfa6d1493fb6ed5bbacedc3,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,club speed,club_speed,84.0,mph,37.55136,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
024d6a64079078a2112720af,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,attack angle,attack_angle,-4.7,deg,-0.08203047484373349,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
01015571025b49e0cacb9f59,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,ball speed,ball_speed,104.0,mph,46.49216,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
a96af5cda5f507ee2a125812,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,smash factor,smash_factor,1.24,1,1.24,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
405e3b0a34850fb4e43ffd55,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,launch angle,launch_angle,23.7,deg,0.41364303272265607,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
a33f2bcb4eb9f1d566bdba2e,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,spin rate,spin_rate,9316.0,rpm,975.5692386947504,rad/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
b9d5ca41c5cfc35149fa7506,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,max height,apex_height,29.0,m,29.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
d216e966b896fe15d3aaa063,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,land angle,descent_angle,52.0,deg,0.9075712110370514,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
7e8f651882a511536255e683,trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,carry,carry_distance,130.0,m,130.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
a3d123f569f2c1434c61da3a,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,club speed,club_speed,96.0,mph,42.91584,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
17afcf43037feef42c66c9c2,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,attack angle,attack_angle,2.8,deg,0.048869219055841226,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
6337f7b92e1564b02a604b8d,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,ball speed,ball_speed,143.0,mph,63.926719999999996,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
c03179cc4320356e2561be54,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,smash factor,smash_factor,1.49,1,1.49,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
3bd7018c97cce338a85b11cb,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,launch angle,launch_angle,12.6,deg,0.21991148575128552,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
fc87961941c4dfe738038f0f,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,spin rate,spin_rate,2506.0,rpm,262.42770632986736,rad/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
6d8a5c3b6e574c8401568a17,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,max height,apex_height,24.0,m,24.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
7f1e77c665dccad87765585d,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,land angle,descent_angle,36.0,deg,0.6283185307179586,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
6180be2f073e2d96ce0e6b9f,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,carry,carry_distance,204.0,m,204.0,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
823a088b54827f3e8f91cfca,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,club speed,club_speed,92.0,mph,41.12768,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
72e2670f6848187503e0ef41,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,attack angle,attack_angle,-0.8,deg,-0.013962634015954637,rad,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
3882d559b70325ef4bbebcb6,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,ball speed,ball_speed,135.0,mph,60.3504,m/s,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
96617daae89ec67bd3def729,trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,smash factor,smash_factor,1.47,1,1.47,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
