source_id,population_type,population,context,monitor,year,club,metric_native,metric,value,source_unit,value_type,confidence,citation_urls,notes
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,5-iron,max height,apex_height,30,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,5-iron,land angle,descent_angle,50,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,5-iron,carry,carry_distance,182,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,club speed,club_speed,94,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,attack angle,attack_angle,-3.7,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,ball speed,ball_speed,130,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,smash factor,smash_factor,1.39,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,launch angle,launch_angle,14.0,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,spin rate,spin_rate,6204,rpm,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,max height,apex_height,29,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,land angle,descent_angle,50,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,6-iron,carry,carry_distance,172,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,club speed,club_speed,92,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,attack angle,attack_angle,-3.9,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,ball speed,ball_speed,123,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,smash factor,smash_factor,1.34,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,launch angle,launch_angle,16.1,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,spin rate,spin_rate,7124,rpm,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,max height,apex_height,31,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,land angle,descent_angle,51,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,7-iron,carry,carry_distance,161,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,club speed,club_speed,89,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,attack angle,attack_angle,-4.2,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,ball speed,ball_speed,118,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,smash factor,smash_factor,1.33,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,launch angle,launch_angle,17.8,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,spin rate,spin_rate,8078,rpm,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,max height,apex_height,30,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,land angle,descent_angle,51,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,8-iron,carry,carry_distance,150,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,club speed,club_speed,87,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,attack angle,attack_angle,-4.3,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,ball speed,ball_speed,112,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,smash factor,smash_factor,1.29,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,launch angle,launch_angle,20.0,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,spin rate,spin_rate,8793,rpm,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,max height,apex_height,29,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,land angle,descent_angle,52,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,9-iron,carry,carry_distance,139,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,club speed,club_speed,84,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,attack angle,attack_angle,-4.7,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,ball speed,ball_speed,104,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,smash factor,smash_factor,1.24,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,launch angle,launch_angle,23.7,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,spin rate,spin_rate,9316,rpm,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,max height,apex_height,29,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,land angle,descent_angle,52,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,pga_tour,insights_2024_update,TrackMan,2023,PW,carry,carry_distance,130,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/;https://www.golfmonthly.com/tour/how-far-pga-tour-players-hit-every-club-in-the-bag,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,club speed,club_speed,96,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,attack angle,attack_angle,2.8,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,ball speed,ball_speed,143,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,smash factor,smash_factor,1.49,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,launch angle,launch_angle,12.6,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,spin rate,spin_rate,2506,rpm,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,max height,apex_height,24,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,land angle,descent_angle,36,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,Driver,carry,carry_distance,204,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,club speed,club_speed,92,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,attack angle,attack_angle,-0.8,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,ball speed,ball_speed,135,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,smash factor,smash_factor,1.47,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,launch angle,launch_angle,11.6,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,spin rate,spin_rate,2595,rpm,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,single transcription; unusually low versus classic 2704
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,max height,apex_height,23,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,land angle,descent_angle,38,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,3-wood,carry,carry_distance,183,m,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,5-wood,club speed,club_speed,90,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,5-wood,attack angle,attack_angle,-1.6,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,5-wood,ball speed,ball_speed,130,mph,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,5-wood,smash factor,smash_factor,1.46,1,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,5-wood,launch angle,launch_angle,12.3,deg,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
trackman_tour_averages_2023,tour_average,lpga_tour,insights_2024_update,TrackMan,2023,5-wood,spin rate,spin_rate,4320,rpm,group_mean,cross_verified,https://www.trackman.com/blog/introducing-updated-tour-averages;https://www.golfmonthly.com/features/the-game/how-far-lpga-tour-players-hit-every-club-in-the-bag;https://golf.com/instruction/driving/this-is-how-far-pga-and-lpga-tour-players-hit-it-with-every-club/,
